"代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放頻率","平均股利(元)","2017發放年度","2018發放年度","2019發放年度","2020發放年度","2021發放年度","2022發放年度","2023發放年度","2024發放年度","2025發放年度","2026發放年度"
="2615","萬海","01/09","79.2","0","0","年","0.278","0","0","0","0","1","1.5","0","0","0",""
="2616","山隆","01/09","13.35","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2617","台航","01/09","31.4","+0.4","+1.29","年","0","0","0","0","0","0","0","0","0","0",""
="2618","長榮航","01/09","36.55","+0.1","+0.27","年","0.122","0.3","0.5","0.298","0","0","0","0","0","0",""
="2630","亞航","01/09","53.4","+0.8","+1.52","年","0.23","0","0","0","0.92","0.399","0.749","0","0","0",""
="2633","台灣高鐵","01/09","28","+0.1","+0.36","年","0","0","0","0","0","0","0","0","0","0",""
="2634","漢翔","01/09","53.1","-1.8","-3.28","年","0.041","0.37","0","0","0","0","0","0","0","0",""
="2637","慧洋-KY","01/09","71.3","+1.8","+2.59","年","0.082","0.5","0","0","0.236","0","0","0","0","0",""
="2640","大車隊","01/09","131","-0.5","-0.38","年","0.278","0.5","0.5","0.5","0.5","0.5","0","0","0","0",""
="2641","正德","01/09","20.95","+0.15","+0.72","年","0.011","0","0","0","0.1","0","0","0","0","0",""
="2642","宅配通","01/09","25.75","+0.05","+0.19","年","0","0","0","0","0","0","0","0","0","0",""
="2643","捷迅","01/09","73.3","-0.5","-0.68","年","0","0","0","0","0","0","0","0","0","0",""
="2645","長榮航太","01/09","145","-6","-3.97","年","0","","","","","","0","0","0","0",""
="2646","星宇航空","01/09","23.35","+0.15","+0.65","年","0","","","","","","","0","0","0",""
="2701","萬企","01/09","11","+0.05","+0.46","年","0.084","0.5","0.255","0","0","0","0","0","0","0",""
="2702","華園","01/09","11.9","+0.1","+0.85","年","0.578","0.4","0","0.8","0","0","3.5","0.5","0","0",""
="2704","國賓","01/09","42.4","-0.15","-0.35","年","0","0","0","0","0","0","0","0","0","0",""
="2705","六福","01/09","16.5","+0.05","+0.3","年","0","0","0","0","0","0","0","0","0","0",""
="2706","第一店","01/09","12.85","0","0","年","0.12","0.8","0.277","0","0","0","0","0","0","0",""
="2712","遠雄來","01/09","17.95","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2719","燦星旅","01/09","30","-0.2","-0.66","年","0","0","0","0","0","0","0","0","0","0",""
="2722","夏都","01/09","25.2","+0.3","+1.2","年","0.194","0.5","0.4","0","0","0","0","0.6","0.25","0",""
="2723","美食-KY","01/09","70.1","-0.6","-0.85","年","0.227","1","1.04","0","0","0","0","0","0","0",""
="2724","藝舍-KY","01/09","20.3","+1.25","+6.56","年","0","0","0","0","0","0","0","0","0","0",""
="2726","雅茗-KY","01/09","12.8","+0.2","+1.59","年","0.056","0","0","0","0.502","0","0","0","0","0",""
="2727","王品","01/09","217.5","+1.5","+0.69","年","0.111","0","0","0","0","0","0","0.995","0","0",""
="2729","瓦城","01/09","175","+1.5","+0.86","年","0.74","0","0","0","0","0","3.15","1.5","1","1.011",""
="2731","雄獅","01/09","171","+4","+2.4","年","0","0","0","0","0","0","0","0","0","0",""
="2734","易飛網","01/09","18.25","+0.15","+0.83","年","0","0","0","0","0","0","0","0","0","0",""
="2736","富野","01/09","14.65","+0.2","+1.38","年","0.022","0","0","0","0","0","0","0.2","0","0",""
="2739","寒舍","01/09","35.2","-0.1","-0.28","年","0","0","0","0","0","0","0","0","0","0",""
="2740","天蔥","01/09","29.2","+0.55","+1.92","年","0","0","0","0","0","0","0","0","0","0",""
="2743","山富","01/09","81.6","+1.4","+1.75","年","0.333","0","0","0","0","0","0","0","0","3",""
="2745","五福","01/09","109.5","+1.5","+1.39","年","0","0","0","0","0","0","0","0","0","0",""
="2748","雲品","01/09","42.4","-0.1","-0.24","年","0.167","0","0","0","1.5","0","0","0","0","0",""
="2752","豆府","01/09","208","+2.5","+1.22","年","0.429","","","1.5","0.3","0","1.2","0","0","0",""
="2754","亞洲藏壽司","01/09","84.1","0","0","年","0","","","0","0","0","0","0","0","0",""
="2755","揚秦","01/09","118","-2","-1.67","年","0.953","","","0","0","0","1","3.7","0","1.974",""
="2801","彰銀","01/09","20.5","0","0","年","0.308","0.5","0.4","0.2","0.4","0.1","0.1","0.25","0.32","0.5",""
="2812","台中銀","01/09","20.8","0","0","年","0.458","0.17","0.25","0.52","0.52","0.45","0.5","0.42","0.56","0.73",""
="2816","旺旺保","01/09","28.85","0","0","年","0.056","0","0","0","0.5","0","0","0","0","0",""
="2820","華票","01/09","16.4","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2832","台產","01/09","50.1","+0.1","+0.2","年","0","0","0","0","0","0","0","0","0","0",""
="2834","臺企銀","01/09","16.15","0","0","年","0.489","0.3","0.4","0.5","0.5","0.34","0.37","0.24","1.15","0.6",""
="2836","高雄銀","01/09","12.25","+0.1","+0.82","年","0.339","0","0.37","0.39","","0.75","0.3","0.3","0.3","0.3",""
"2836A","高雄銀甲特","01/09","23.75","-0.05","-0.21","年","0","","","","","","0","0","0","0",""
="2838","聯邦銀","01/09","18.9","-0.1","-0.53","年","0.568","0","0.3","0.7","0.7","0.631","0.885","0.5","0.7","0.7",""
"2838A","聯邦銀甲特","01/09","54.6","+0.1","+0.18","年","0","","0","0","0","0","0","0","0","0",""
="2845","遠東銀","01/09","12.85","+0.05","+0.39","年","0.238","0.23","0.271","0.265","0.275","0.191","0.158","0","0.506","0.25",""
="2849","安泰銀","01/09","13.35","-0.1","-0.74","年","0","0","0","0","0","0","0","0","0","0",""
="2850","新產","01/09","117","+1","+0.86","年","0","0","0","0","0","0","0","0","0","0",""
="2851","中再保","01/09","26.6","0","0","年","0.056","0","0.5","0","0","0","0","0","0","0",""
="2852","第一保","01/09","27.7","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2855","統一證","01/09","26.5","-0.3","-1.12","年","0.223","0.41","0","0","0.2","0.4","0","0","0","1",""
="2867","三商壽","01/09","7.79","-0.01","-0.13","年","0.287","0.868","1.57","0","0","0.143","0","0","0","0",""
="2880","華南金","01/09","31.85","+0.35","+1.11","年","0.318","0.5","0.45","0.545","0.56","0.264","0.34","0","0.1","0.1",""
="2881","富邦金","01/09","95.5","-1.5","-1.55","年","0.306","0","0","0","0","1","0.5","0.5","0.5","0.25",""
"2881A","富邦特","01/09","63.3","-0.1","-0.16","年","0","0","0","0","0","0","0","0","0","0",""
"2881B","富邦金乙特","01/09","61.9","-0.1","-0.16","年","0","","","0","0","0","0","0","0","0",""
"2881C","富邦金丙特","01/09","53.3","0","0","年","0","","","","","","0","0","0","0",""
="2882","國泰金","01/09","75.9","-0.5","-0.65","年","0","0","0","0","0","0","0","0","0","0",""
"2882A","國泰特","01/09","60.9","0","0","年","0","0","0","0","0","0","0","0","0","0",""
"2882B","國泰金乙特","01/09","60.2","-0.1","-0.17","年","0","","","0","0","0","0","0","0","0",""
="2883","凱基金","01/09","17.45","-0.15","-0.85","年","0.011","0","0","0","0","0","0","0","0","0.1",""
"2883B","凱基金乙特","01/09","7.87","+0.01","+0.13","年","0","","","","","","0","0","0","0",""
="2884","玉山金","01/09","32.85","+0.05","+0.15","年","0.536","0.741","0.613","0.711","0.797","0.611","0.674","0.379","0.2","0.1",""
="2885","元大金","01/09","40.8","-0.3","-0.73","年","0.15","0","0","0","0.4","0","0.3","0.15","0.2","0.3",""
="2886","兆豐金","01/09","40.65","+0.2","+0.49","年","0.07","0","0","0","0","0","0.25","0.08","0.3","0",""
="2887","台新新光金","01/09","20.85","+0.1","+0.48","年","0.342","0.43","0.443","0.208","0.231","0.454","0.495","0.42","0.4","0",""
"2887E","台新新光戊特一","01/09","50","-0.1","-0.2","年","0","0","0","0","0","0","0","0","0","0",""
"2887F","台新新光戊特二","01/09","47.25","-0.05","-0.11","年","0","","","0","0","0","0","0","0","0",""
"2887Z1","台新新光己特","01/09","16.6","+0.05","+0.3","年","0","","","","","","","0","0","0",""
="2889","國票金","01/09","16.75","+0.05","+0.3","年","0.214","0.149","0.12","0.1","0.171","0.35","0.5","0","0.246","0.287",""
="2890","永豐金","01/09","29.2","0","0","年","0.16","0.35","0.2","0","0","0","0.1","0.2","0.25","0.34",""
="2891","中信金","01/09","49.7","+0.35","+0.71","年","0","0","0","0","0","0","0","0","0","0",""
"2891B","中信金乙特","01/09","63.6","-0.2","-0.31","年","0","","0","0","0","0","0","0","0","0",""
"2891C","中信金丙特","01/09","60.1","0","0","年","0","","","","0","0","0","0","0","0",""
="2892","第一金","01/09","29.7","+0.05","+0.17","年","0.206","0.2","0.1","0.1","0.3","0.1","0.2","0.3","0.3","0.25",""
="2897","王道銀行","01/09","9.16","0","0","年","0","0","0","0","0","0","0","0","0","0",""
"2897B","王道銀乙特","01/09","11.8","-0.05","-0.42","年","0","","","","","","","","","0",""
="2901","欣欣","01/09","25","+0.25","+1.01","年","0","0","0","0","0","0","0","0","0","0",""
="2903","遠百","01/09","22.4","+0.15","+0.67","年","0","0","0","0","0","0","0","0","0","0",""
="2904","匯僑","01/09","17.05","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2905","三商","01/09","15.7","0","0","年","0.289","0.7","0.8","0","1","0","0.1","0","0","0",""
="2906","高林","01/09","12.4","-0.1","-0.8","年","0","0","0","0","0","0","0","0","0","0",""
="2908","特力","01/09","20.2","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2910","統領","01/09","20.75","-0.05","-0.24","年","0","0","0","0","0","0","0","0","0","0",""
="2911","麗嬰房","01/09","5.06","-0.23","-4.35","年","0","0","0","0","0","0","0","0","0","0",""
="2912","統一超","01/09","221","+2.5","+1.14","年","0","0","0","0","0","0","0","0","0","0",""
="2913","農林","01/09","13.25","-0.1","-0.75","年","0","0","0","0","0","0","0","0","0","0",""
="2915","潤泰全","01/09","52.2","-0.3","-0.57","年","0.333","0","0","0","0","3","0","0","0","0",""
="2916","滿心","01/09","48.75","-0.1","-0.2","年","0","0","0","0","0","0","0","0","0","0",""
="2923","鼎固-KY","01/09","19.85","-0.15","-0.75","年","0","0","0","0","0","0","0","0","0","0",""
="2924","宏太-KY","01/09","20","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="2926","誠品生活","01/09","38.9","+1.1","+2.91","年","0","0","0","0","0","0","0","0","0","0",""
="2929","淘帝-KY","01/09","7.74","-0.01","-0.13","年","0.501","0.98","0.5","1.49","1.539","0","0","0","0","0",""
="2937","集雅社","01/09","43.95","+0.45","+1.03","年","0.239","0","0","0","0","1.15","0","0","0","1",""
="2941","米斯特","01/09","43","0","0","年","0","","0","","","","0","0","0","0",""
="2945","三商家購","01/09","37.3","-0.2","-0.53","年","0.168","","","1.177","0","0","0","0","0","0",""
="2948","寶陞","01/09","38.5","0","0","年","0.508","","","","","0.995","0.5","0","0.714","0.333",""
="2949","欣新網","01/09","66.5","-1","-1.48","年","0.867","","","","","","","0","0.5","2.1",""
="3002","歐格","01/09","23.3","-0.4","-1.69","年","0","0","0","0","0","0","0","0","0","0",""
="3003","健和興","01/09","46.1","-0.2","-0.43","年","0","0","0","0","0","0","0","0","0","0",""
="3004","豐達科","01/09","111","+0.5","+0.45","年","0","0","0","0","0","0","0","0","0","0",""
="3005","神基","01/09","116.5","+2","+1.75","年","0","0","0","0","0","0","0","0","0","0",""
="3006","晶豪科","01/09","136","-10.5","-7.17","年","0","0","0","0","0","0","0","0","0","0",""
="3010","華立","01/09","109","+0.5","+0.46","年","0.022","0","0","0","0","0.2","0","0","0","0",""
="3011","今皓","01/09","14.1","-0.1","-0.7","年","0","0","0","0","0","0","0","0","0","0",""
="3013","晟銘電","01/09","123.5","+0.5","+0.41","年","0","0","0","0","0","0","0","0","0","0",""
="3014","聯陽","01/09","115","-1.5","-1.29","年","0","0","0","0","0","0","0","0","0","0",""
="3015","全漢","01/09","50.8","-0.3","-0.59","年","0","0","0","0","0","0","0","0","0","0",""
="3016","嘉晶","01/09","56.6","-3.4","-5.67","年","0","0","0","0","0","0","0","0","0","0",""
="3017","奇鋐","01/09","1375","+20","+1.48","年","0","0","0","0","0","0","0","0","0","0",""
="3018","隆銘綠能","01/09","11.4","0","0","年","0.109","0.201","0.781","0","0","0","0","0","0","0",""
="3019","亞光","01/09","140.5","-2","-1.4","年","0","0","0","0","0","0","0","0","0","0",""
="3021","鴻名","01/09","17.75","-0.1","-0.56","年","0.033","0","0","0","0","0","0.3","0","0","0",""
="3022","威強電","01/09","65.1","+0.6","+0.93","年","0","0","0","0","0","0","0","0","0","0",""
="3023","信邦","01/09","193","+4.5","+2.39","年","0","0","0","0","0","0","0","0","0","0",""
="3024","憶聲","01/09","11.1","-0.3","-2.63","年","0","0","0","0","0","0","0","0","0","0",""
="3025","星通","01/09","70.9","+0.1","+0.14","年","0","0","0","0","0","0","0","0","0","0",""
="3026","禾伸堂","01/09","104","-0.5","-0.48","年","0.056","0","0","0","0","0","0","0.5","0","0",""
="3027","盛達","01/09","24.95","-0.95","-3.67","年","0.017","0.15","0","0","0","0","0","0","0","0",""
="3028","增你強","01/09","38.85","-0.95","-2.39","年","0","0","0","0","0","0","0","0","0","0",""
="3029","零壹","01/09","112.5","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3030","德律","01/09","173","+3.5","+2.06","年","0","0","0","0","0","0","0","0","0","0",""
="3031","佰鴻","01/09","19.4","-0.1","-0.51","年","0","0","0","0","0","0","0","0","0","0",""
="3032","偉訓","01/09","74.4","-0.2","-0.27","年","0","0","0","0","0","0","0","0","0","0",""
="3033","威健","01/09","31.05","-0.45","-1.43","年","0.107","0","0.362","0.598","0","0","0","0","0","0",""
="3034","聯詠","01/09","380","-5","-1.3","年","0","0","0","0","0","0","0","0","0","0",""
="3035","智原","01/09","167.5","-3","-1.76","年","0","0","0","0","0","0","0","0","0","0",""
="3036","文曄","01/09","146.5","+1","+0.69","年","0","0","0","0","0","0","0","0","0","0",""
"3036A","文曄甲特","01/09","51.4","-0.1","-0.19","年","0","","","","","0","0","0","0","0",""
="3037","欣興","01/09","225.5","-2","-0.88","年","0","0","0","0","0","0","0","0","0","0",""
="3038","全台","01/09","23.2","-0.2","-0.85","年","0","0","0","0","0","0","0","0","0","0",""
="3040","遠見","01/09","52.8","-1.7","-3.12","年","0","0","0","0","0","0","0","0","0","0",""
="3043","科風","01/09","21.05","-0.45","-2.09","年","0","0","0","0","0","0","0","0","0","0",""
="3044","健鼎","01/09","318.5","+1.5","+0.47","年","0","0","0","0","0","0","0","0","0","0",""
="3045","台灣大","01/09","107.5","+0.5","+0.47","年","0","0","0","0","0","0","0","0","0","0",""
="3046","建碁","01/09","53.6","-0.9","-1.65","年","0","0","0","0","0","0","0","0","0","0",""
="3047","訊舟","01/09","17.9","+0.05","+0.28","年","0","0","0","0","0","0","0","0","0","0",""
="3048","益登","01/09","41.95","+0.4","+0.96","年","0.111","0","0","0","0","1","0","0","0","0",""
="3050","鈺德","01/09","13.2","-0.4","-2.94","年","0","0","0","0","0","0","0","0","0","0",""
="3051","力特","01/09","19.5","-1.35","-6.47","年","0","0","0","0","0","0","0","0","0","0",""
="3052","夆典","01/09","11.85","0","0","年","0.044","0","0","0","0","0","0","0.2","0.2","0",""
="3055","蔚華科","01/09","72.1","+2.1","+3","年","0","0","0","0","0","0","0","0","0","0",""
="3056","富華新","01/09","18.1","+0.25","+1.4","年","0.889","0","0","0","0","0","0","4.1","0.4","3.5",""
="3057","喬鼎","01/09","21.25","-1.4","-6.18","年","0","0","0","0","0","0","0","0","0","0",""
="3058","立德","01/09","9.49","-0.12","-1.25","年","0","0","0","0","0","0","0","0","0","0",""
="3059","華晶科","01/09","40.45","+0.25","+0.62","年","0","0","0","0","0","0","0","0","0","0",""
="3060","銘異","01/09","33.15","-3.4","-9.3","年","0","0","0","0","0","0","0","0","0","0",""
="3062","建漢","01/09","23.25","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3064","泰偉","01/09","46.2","-1.8","-3.75","年","0","0","0","0","0","0","0","0","0","0",""
="3066","李洲","01/09","13.6","-0.15","-1.09","年","0","0","0","0","0","0","0","0","0","0",""
="3067","全域","01/09","18.75","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3071","協禧","01/09","22.9","+0.1","+0.44","年","0","0","0","0","0","0","0","0","0","0",""
="3073","天方能源","01/09","30.5","+0.6","+2.01","年","0.072","0","0","0","0","0","0","0","0","0.65",""
="3078","僑威","01/09","67.5","-0.1","-0.15","年","0","0","0","0","0","0","0","0","0","0",""
="3081","聯亞","01/09","612","-15","-2.39","年","0","0","0","0","0","0","0","0","0","0",""
="3083","網龍","01/09","35","+0.45","+1.3","年","0","0","0","0","0","0","0","0","0","0",""
="3085","新零售","01/09","12.9","-0.05","-0.39","年","0","0","0","0","0","0","0","0","0","0",""
="3086","華義","01/09","206.5","+0.5","+0.24","年","0.4","0","0","0","0","0","1.5","0.6","1","0.5",""
="3088","艾訊","01/09","81.3","+2.4","+3.04","年","0.11","0","0","0","0","0","0","0.993","0","0",""
="3090","日電貿","01/09","101","+1.3","+1.3","年","0.078","0","0.7","0","0","0","0","0","0","0",""
="3092","鴻碩","01/09","27.6","-0.9","-3.16","年","0.311","1","0.2","0.5","0.8","0","0","0.3","0","0",""
="3093","港建*","01/09","25.6","+0.35","+1.39","年","0","0","0","0","0","0","0","0","0","0",""
="3094","聯傑","01/09","24.8","-0.2","-0.8","年","0","0","0","0","0","0","0","0","0","0",""
="3095","及成","01/09","30.9","-0.15","-0.48","年","0","0","0","0","0","0","0","0","0","0",""
="3105","穩懋","01/09","216.5","+19","+9.62","年","0","0","0","0","0","0","0","0","0","0",""
="3114","好德","01/09","25.7","-0.3","-1.15","年","0.302","0","0.4","0.766","0.55","0","0.6","0.4","0","0",""
="3115","富榮綱","01/09","10.2","-0.1","-0.97","年","0","0","0","0","0","0","0","0","0","0",""
="3118","進階","01/09","33.15","+0.4","+1.22","年","0","0","0","0","0","0","0","0","0","0",""
="3122","笙泉","01/09","21.15","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3128","昇銳","01/09","28.7","-0.6","-2.05","年","0.108","0","0","0","0","0","0","0","0","0.974",""
="3130","一零四","01/09","223","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3131","弘塑","01/09","1790","-40","-2.19","年","0","0","0","0","0","0","0","0","0","0",""
="3135","凌航","01/09","94.5","+1.9","+2.05","年","1.075","","","","","","4.3","0","0","0",""
="3138","耀登","01/09","124.5","+11","+9.69","年","0.022","0","0","0.2","0","0","0","0","0","0",""
="3141","晶宏","01/09","49.25","-0.95","-1.89","年","0.028","0","0","0","0.25","0","0","0","0","0",""
="3147","大綜","01/09","166","0","0","年","0.133","0","0","0","0","0","0","0","0","1.2",""
="3150","鈺寶-創","01/09","20.65","-0.5","-2.36","年","0","0","0","0","0","0","0","0","0","0",""
="3152","璟德","01/09","141.5","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3158","嘉實","01/09","92","+1.7","+1.88","年","0","0","0","0","0","0","0","0","0","0",""
="3162","精確","01/09","61.1","+2","+3.38","年","0","0","0","0","0","0","0","0","0","0",""
="3163","波若威","01/09","371.5","-2.5","-0.67","年","0","0","0","0","0","0","0","0","0","0",""
="3164","景岳","01/09","18.25","-0.2","-1.08","年","0","0","0","0","0","0","0","0","0","0",""
="3167","大量","01/09","220.5","+6.5","+3.04","年","0.033","0","0","0","0","0","0","0.3","0","0",""
="3168","眾福科","01/09","40.35","-0.7","-1.71","年","0","0","0","0","0","0","0","0","0","0",""
="3169","亞信","01/09","95.2","+0.7","+0.74","年","0","0","0","0","0","0","0","0","0","0",""
="3171","炎洲流通","01/09","47.5","+0.5","+1.06","年","0","0","0","0","0","0","0","0","0","0",""
="3176","基亞","01/09","32.25","+0.05","+0.16","年","0","0","0","0","0","0","0","0","0","0",""
="3178","公準","01/09","59.6","+1","+1.71","年","0","0","0","0","0","0","0","0","0","0",""
="3188","鑫龍騰","01/09","29.85","-0.1","-0.33","年","0.056","0","0","0","0","0","0.5","0","0","0",""
="3189","景碩","01/09","168.5","+2.5","+1.51","年","0","0","0","0","0","0","0","0","0","0",""
="3191","雲嘉南","01/09","17.25","-0.75","-4.17","年","0","0","0","0","0","0","0","0","0","0",""
="3205","佰研","01/09","50.6","+0.4","+0.8","年","0","0","0","0","0","0","0","0","0","0",""
="3206","志豐","01/09","31.7","+0.1","+0.32","年","0.067","0.2","0.2","0.2","0","0","0","0","0","0",""
="3207","耀勝","01/09","75.8","+3.1","+4.26","年","0","0","0","0","0","0","0","0","0","0",""
="3209","全科","01/09","32.1","+0.25","+0.78","年","0.289","0.5","0.5","0.2","0","0.6","0.8","0","0","0",""
="3211","順達","01/09","299.5","-4","-1.32","年","0","0","0","0","0","0","0","0","0","0",""
="3213","茂訊","01/09","103","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3217","優群","01/09","158.5","+3.5","+2.26","年","0","0","0","0","0","0","0","0","0","0",""
="3218","大學光","01/09","148","0","0","年","0.122","0","0","0","0","0","0.5","0.6","0","0",""
="3219","倚強科","01/09","68.9","-1.6","-2.27","年","0","0","0","0","0","0","0","0","0","0",""
="3221","台嘉碩","01/09","23.05","+1.25","+5.73","年","0","0","0","0","0","0","0","0","0","0",""
="3224","三顧","01/09","46.5","+0.85","+1.86","年","0","0","0","0","0","0","0","0","0","0",""
="3226","龍鋒","01/09","39.95","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3227","原相","01/09","208","+1.5","+0.73","年","0","0","0","0","0","0","0","0","0","0",""
="3228","金麗科","01/09","122.5","+1","+0.82","年","0.033","0","0","0","0","0","0","0.3","0","0",""
="3229","晟鈦","01/09","22.7","-0.7","-2.99","年","0","0","0","0","0","0","0","0","0","0",""
="3230","錦明","01/09","35.35","+0.2","+0.57","年","0","0","0","0","0","0","0","0","0","0",""
="3231","緯創","01/09","149","-2","-1.32","年","0.065","0.296","0.292","0","0","0","0","0","0","0",""
="3232","昱捷","01/09","23.2","-0.8","-3.33","年","0","0","0","0","0","0","0","0","0","0",""
="3234","光環","01/09","44.15","-1.05","-2.32","年","0","0","0","0","0","0","0","0","0","0",""
="3236","千如","01/09","30.95","+1.25","+4.21","年","0.494","0.594","1.7","0.85","0","0","0","1.3","0","0",""
="3252","海灣","01/09","18.65","+0.1","+0.54","年","0","0","0","0","0","0","0","0","0","0",""
="3257","虹冠電","01/09","64.3","-2.8","-4.17","年","0.237","0.65","0","0","0.486","1","0","0","0","0",""
="3259","鑫創","01/09","21.25","-0.3","-1.39","年","0","0","0","0","0","0","0","0","0","0",""
="3264","欣銓","01/09","125","+4","+3.31","年","0","0","0","0","0","0","0","0","0","0",""
="3265","台星科","01/09","127","+4.5","+3.67","年","0","0","0","0","0","0","0","0","0","0",""
="3266","昇陽","01/09","14.2","+0.05","+0.35","年","0","0","0","0","0","0","0","0","0","0",""
="3268","海德威","01/09","16.8","+0.1","+0.6","年","0","0","0","0","0","0","0","0","0","0",""
="3272","東碩","01/09","19.75","-0.05","-0.25","年","0.133","0","0","0","0","0","0","1.2","0","0",""
="3276","宇環","01/09","15.5","-0.2","-1.27","年","0","0","0","0","0","0","0","0","0","0",""
="3284","太普高","01/09","20.25","+0.15","+0.75","年","0.189","0","0","0","0","0","0","0.1","0.4","1.2",""
="3285","微端","01/09","27.95","-0.7","-2.44","年","0","0","0","0","0","0","0","0","0","0",""
="3287","廣寰科","01/09","29.15","+0.55","+1.92","年","0","0","0","0","0","0","0","0","0","0",""
="3288","點晶","01/09","16.05","-0.05","-0.31","年","0","0","0","0","0","0","0","0","0","0",""
="3290","東浦","01/09","46.5","+0.7","+1.53","年","0","0","0","0","0","0","0","0","0","0",""
="3294","英濟","01/09","39.6","+1.8","+4.76","年","0","0","0","0","0","0","0","0","0","0",""
="3296","勝德","01/09","23.5","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3297","杭特","01/09","40.5","+0.65","+1.63","年","0","0","0","0","0","0","0","0","0","0",""
="3303","岱稜","01/09","44.45","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3305","昇貿","01/09","110.5","+2","+1.84","年","0","0","0","0","0","0","0","0","0","0",""
="3306","鼎天","01/09","48.25","-0.55","-1.13","年","0","0","0","0","0","0","0","0","0","0",""
="3308","聯德","01/09","21.05","-0.4","-1.86","年","0","0","0","0","0","0","0","0","0","0",""
="3310","佳穎","01/09","78.3","+1.3","+1.69","年","0","0","0","0","0","0","0","0","0","0",""
="3311","閎暉","01/09","31.45","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="3312","弘憶股","01/09","41.9","-0.25","-0.59","年","0.269","0","0.12","0.7","0.6","1","0","0","0","0",""
="3313","斐成","01/09","14.65","-0.25","-1.68","年","0","0","0","0","0","0","0","0","0","0",""
="3317","尼克森","01/09","45.2","+0.25","+0.56","年","0.457","0","0","0","0","0","0","1.6","1.4","1.111",""
="3321","同泰","01/09","19","-0.35","-1.81","年","0","0","0","0","0","0","0","0","0","0",""
="3322","建舜電","01/09","15.65","+0.25","+1.62","年","0","0","0","0","0","0","0","0","0","0",""
="3323","加百裕","01/09","39.8","+0.7","+1.79","年","0","0","0","0","0","0","0","0","0","0",""
="3324","雙鴻","01/09","965","+20","+2.12","年","0","0","0","0","0","0","0","0","0","0",""
="3325","旭品","01/09","16.35","-0.15","-0.91","年","0","0","0","0","0","0","0","0","0","0",""
="3332","幸康","01/09","56.2","+1.5","+2.74","年","0","0","0","0","0","0","0","0","0","0",""
="3338","泰碩","01/09","48.55","-0.65","-1.32","年","0","0","0","0","0","0","0","0","0","0",""
="3339","泰谷","01/09","25.7","+0.1","+0.39","年","0","0","0","0","0","0","0","0","0","0",""
="3346","麗清","01/09","18.9","+0.05","+0.27","年","0","0","0","0","0","0","0","0","0","0",""
="3349","寶德","01/09","30.95","+0.8","+2.65","年","0.089","0","0","0","0","0.404","0.4","0","0","0",""
="3354","律勝","01/09","26.65","+0.05","+0.19","年","0","0","0","0","0","0","0","0","0","0",""
="3356","奇偶","01/09","46.55","-0.15","-0.32","年","0.166","1.49","0","0","0","0","0","0","0","0",""
="3357","臺慶科","01/09","160","+3","+1.91","年","0","0","0","0","0","0","0","0","0","0",""
="3360","尚立","01/09","15.5","+1.4","+9.93","年","0.124","0","0","0","0","0","1.12","0","0","0",""
="3362","先進光","01/09","94","+2.2","+2.4","年","0.052","0","0.27","0.2","0","0","0","0","0","0",""
="3363","上詮","01/09","429","+0.5","+0.12","年","0","0","0","0","0","0","0","0","0","0",""
="3372","典範","01/09","22.85","+0.05","+0.22","年","0","0","0","0","0","0","0","0","0","0",""
="3373","熱映","01/09","17.4","+0.05","+0.29","年","0.111","0","0","0","0","0","0","0","0","1",""
="3374","精材","01/09","170.5","-4","-2.29","年","0","0","0","0","0","0","0","0","0","0",""
="3376","新日興","01/09","228.5","+5.5","+2.47","年","0","0","0","0","0","0","0","0","0","0",""
="3379","彬台","01/09","49.65","+0.15","+0.3","年","0","0","0","0","0","0","0","0","0","0",""
="3380","明泰","01/09","31.65","-0.1","-0.31","年","0","0","0","0","0","0","0","0","0","0",""
="3388","崇越電","01/09","61.5","+0.1","+0.16","年","0","0","0","0","0","0","0","0","0","0",""
="3390","旭軟","01/09","23.95","+0.3","+1.27","年","0","0","0","0","0","0","0","0","0","0",""
="3402","漢科","01/09","139","+1.5","+1.09","年","0","0","0","0","0","0","0","0","0","0",""
="3413","京鼎","01/09","277","-2.5","-0.89","年","0.111","0.5","0.5","0","0","0","0","0","0","0",""
="3416","融程電","01/09","148.5","+1","+0.68","年","0","0","0","0","0","0","0","0","0","0",""
="3419","譁裕","01/09","13.8","+0.1","+0.73","年","0","0","0","0","0","0","0","0","0","0",""
